Transaction ID,Customer ID,Purchase Date,Age,Gender,Location,Online/Offline,Online Store,Category,Item Purchased,Brand,Color,Size,Quantity,Purchase Amount (₹),Discount (%),Festival/Sale,Shipping Charge (₹),Delivery Speed,Delivery Time (Days),Subscription Status,Payment Method,Review Rating,Return Status,Previous Purchases,Frequency of Purchases,Year,Month Number,Month,Year-Month,Quarter,Day of Week,Age Group,Returned,Subscribed,Online Purchase,Sale Purchase,Average Amount per Item (₹),Has Discount,Has Shipping Charge
TXN502255,CUST002361,2024-10-10,34,Female,Mumbai,Online,Nykaa,Clothing,Jacket,Zara,Olive,XL,3,19899,15,Standard Day,40,Standard,5,No,UPI,3,Returned,41,Weekly,2024,10,October,2024-10,Q4,Thursday,25-34,True,False,True,False,6633.0,True,True
TXN502256,CUST001426,2024-05-24,37,Female,Delhi,Online,Flipkart,Clothing,Hoodie,Puma,Red,XL,1,5289,8,Standard Day,60,Standard,3,No,Debit Card,4,Not Returned,0,Rarely,2024,5,May,2024-05,Q2,Friday,35-44,False,False,True,False,5289.0,True,True
TXN502257,CUST000526,2023-12-14,21,Male,Chandigarh,Online,Meesho,Clothing,T-shirt,H&M,Green,S,1,873,12,Standard Day,40,Standard,3,No,UPI,4,Not Returned,0,Rarely,2023,12,December,2023-12,Q4,Thursday,18-24,False,False,True,False,873.0,True,True
TXN502258,CUST000524,2023-05-03,53,Male,Delhi,Online,Nykaa,Accessories,Socks,Wildcraft,Blue,M,3,1252,11,Standard Day,0,Express,2,Yes,UPI,3,Not Returned,2,Quarterly,2023,5,May,2023-05,Q2,Wednesday,45-54,False,True,True,False,417.3333333333333,True,False
TXN502259,CUST001910,2023-07-18,52,Other,Chennai,Offline,In-Store Purchase,Clothing,Hoodie,Adidas,Grey,S,1,2414,9,Standard Day,0,N/A (Offline),0,No,UPI,4,Not Returned,26,Fortnightly,2023,7,July,2023-07,Q3,Tuesday,45-54,False,False,False,False,2414.0,True,False
TXN502260,CUST001466,2023-09-13,38,Female,Patna,Offline,In-Store Purchase,Footwear,Sneakers,Puma,Navy,11,1,5155,9,Standard Day,0,N/A (Offline),0,Yes,UPI,4,Not Returned,31,Fortnightly,2023,9,September,2023-09,Q3,Wednesday,35-44,False,True,False,False,5155.0,True,False
TXN502261,CUST001557,2024-05-27,28,Male,Gurgaon,Online,Nykaa,Clothing,Kurta,Max,Olive,M,2,721,5,Standard Day,40,Standard,3,No,UPI,4,Not Returned,51,Weekly,2024,5,May,2024-05,Q2,Monday,25-34,False,False,True,False,360.5,True,True
TXN502262,CUST000231,2023-09-10,25,Female,Noida,Online,Nykaa,Clothing,Jacket,Zara,Beige,S,4,22723,6,Standard Day,0,Same Day,0,No,Wallet,4,Not Returned,17,Weekly,2023,9,September,2023-09,Q3,Sunday,25-34,False,False,True,False,5680.75,True,False
TXN502263,CUST001126,2023-11-28,57,Male,Chennai,Online,Myntra,Clothing,Jeans,Roadster,White,M,3,2570,4,Standard Day,40,Express,2,No,UPI,3,Not Returned,7,Monthly,2023,11,November,2023-11,Q4,Tuesday,55-64,False,False,True,False,856.6666666666666,True,True
TXN502264,CUST003028,2023-12-02,39,Female,Nagpur,Online,Myntra,Clothing,Kurta,Max,Black,XS,1,1807,52,Myntra End of Reason Sale,0,Express,1,No,Debit Card,3,Not Returned,0,Rarely,2023,12,December,2023-12,Q4,Saturday,35-44,False,False,True,True,1807.0,True,False
TXN502265,CUST000198,2023-10-29,35,Male,Bhubaneswar,Offline,In-Store Purchase,Clothing,Saree,FabIndia,Blue,L,1,9224,11,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,5,Returned,15,Fortnightly,2023,10,October,2023-10,Q4,Sunday,35-44,True,False,False,True,9224.0,True,False
TXN502266,CUST001466,2023-07-21,38,Female,Patna,Offline,In-Store Purchase,Clothing,Kurta,FabIndia,Navy,L,2,3603,0,Standard Day,0,N/A (Offline),0,Yes,UPI,4,Not Returned,21,Fortnightly,2023,7,July,2023-07,Q3,Friday,35-44,False,True,False,False,1801.5,False,False
TXN502267,CUST001757,2024-12-18,50,Female,Gurgaon,Offline,In-Store Purchase,Footwear,Running Shoes,HRX,Grey,8,1,6569,4,Standard Day,0,N/A (Offline),0,Yes,UPI,2,Returned,0,Rarely,2024,12,December,2024-12,Q4,Wednesday,45-54,True,True,False,False,6569.0,True,False
TXN502268,CUST003468,2024-01-13,62,Male,Hyderabad,Offline,In-Store Purchase,Clothing,T-shirt,HRX,Brown,XS,2,2206,25,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Returned,13,Monthly,2024,1,January,2024-01,Q1,Saturday,55-64,True,False,False,True,1103.0,True,False
TXN502269,CUST001436,2023-07-12,60,Male,Mumbai,Online,Nykaa,Clothing,Kurta,FabIndia,Blue,XL,1,3152,13,Standard Day,60,Standard,6,No,Debit Card,4,Returned,0,Quarterly,2023,7,July,2023-07,Q3,Wednesday,55-64,True,False,True,False,3152.0,True,True
TXN502270,CUST002832,2024-02-02,62,Male,Chandigarh,Online,Meesho,Clothing,Jacket,Adidas,Navy,XS,1,6654,9,Standard Day,40,Express,2,No,Net Banking,5,Not Returned,9,Monthly,2024,2,February,2024-02,Q1,Friday,55-64,False,False,True,False,6654.0,True,True
TXN502271,CUST002674,2023-04-21,54,Male,Bhubaneswar,Online,Meesho,Clothing,Hoodie,Puma,Black,XXL,1,5120,12,Standard Day,0,Same Day,0,Yes,Wallet,4,Not Returned,16,Monthly,2023,4,April,2023-04,Q2,Friday,45-54,False,True,True,False,5120.0,True,False
TXN502272,CUST000053,2024-01-05,39,Male,Patna,Online,Flipkart,Accessories,Cap,Levis,Green,Free Size,1,969,1,Standard Day,40,Standard,7,No,UPI,3,Not Returned,0,Rarely,2024,1,January,2024-01,Q1,Friday,35-44,False,False,True,False,969.0,True,True
TXN502273,CUST001893,2023-06-04,48,Female,Nagpur,Online,Amazon,Clothing,Kurta,FabIndia,Navy,S,3,6624,3,Standard Day,40,Standard,7,No,Debit Card,3,Not Returned,1,Rarely,2023,6,June,2023-06,Q2,Sunday,45-54,False,False,True,False,2208.0,True,True
TXN502274,CUST001582,2024-03-08,42,Male,Kochi,Online,Amazon,Clothing,Kurta,Biba,Navy,XS,1,1111,12,Standard Day,60,Standard,5,No,Debit Card,3,Not Returned,41,Weekly,2024,3,March,2024-03,Q1,Friday,35-44,False,False,True,False,1111.0,True,True
TXN502275,CUST002428,2023-02-06,27,Male,Delhi,Online,Ajio,Footwear,Heels,Hush Puppies,Green,10,3,17814,10,Standard Day,0,Express,1,No,UPI,5,Not Returned,12,Monthly,2023,2,February,2023-02,Q1,Monday,25-34,False,False,True,False,5938.0,True,False
TXN502276,CUST002047,2023-05-27,34,Male,Bangalore,Online,Nykaa,Accessories,Backpack,Fastrack,White,Free Size,1,3217,13,Standard Day,0,Standard,6,Yes,UPI,2,Not Returned,33,Weekly,2023,5,May,2023-05,Q2,Saturday,25-34,False,True,True,False,3217.0,True,False
TXN502277,CUST003368,2024-09-17,42,Female,Kolkata,Online,Myntra,Footwear,Formal Shoes,Hush Puppies,Beige,9,1,4514,4,Standard Day,60,Express,2,No,Credit Card,3,Not Returned,19,Fortnightly,2024,9,September,2024-09,Q3,Tuesday,35-44,False,False,True,False,4514.0,True,True
TXN502278,CUST000172,2024-06-02,56,Male,Kochi,Online,Amazon,Footwear,Slippers,Hush Puppies,Beige,10,1,1195,11,Standard Day,0,Standard,5,No,Debit Card,4,Not Returned,20,Monthly,2024,6,June,2024-06,Q2,Sunday,55-64,False,False,True,False,1195.0,True,False
TXN502279,CUST001255,2023-02-19,26,Male,Patna,Online,Flipkart,Footwear,Running Shoes,Adidas,Grey,10,1,16976,6,Standard Day,0,Express,1,Yes,Cash on Delivery,3,Returned,25,Fortnightly,2023,2,February,2023-02,Q1,Sunday,25-34,True,True,True,False,16976.0,True,False
TXN502280,CUST002656,2024-07-10,32,Female,Kochi,Online,Ajio,Accessories,Bag,Fastrack,Grey,Free Size,1,3890,10,Standard Day,40,Express,2,No,Debit Card,4,Not Returned,39,Weekly,2024,7,July,2024-07,Q3,Wednesday,25-34,False,False,True,False,3890.0,True,True
TXN502281,CUST000531,2023-03-11,52,Female,Chennai,Online,Myntra,Clothing,Shorts,Roadster,Blue,XL,1,751,2,Standard Day,0,Standard,5,Yes,Debit Card,2,Not Returned,3,Quarterly,2023,3,March,2023-03,Q1,Saturday,45-54,False,True,True,False,751.0,True,False
TXN502282,CUST003080,2024-04-19,28,Male,Lucknow,Online,Meesho,Accessories,Socks,Wildcraft,Red,L,1,348,12,Standard Day,0,Express,1,No,UPI,3,Not Returned,40,Weekly,2024,4,April,2024-04,Q2,Friday,25-34,False,False,True,False,348.0,True,False
TXN502283,CUST001674,2024-09-14,48,Male,Mumbai,Online,Meesho,Clothing,Shirt,Max,Red,XXL,1,1211,12,Standard Day,0,Standard,7,Yes,Credit Card,2,Not Returned,10,Monthly,2024,9,September,2024-09,Q3,Saturday,45-54,False,True,True,False,1211.0,True,False
TXN502284,CUST003233,2024-02-16,29,Female,Noida,Online,Nykaa,Clothing,Kurta,Max,Red,XS,1,2083,2,Standard Day,40,Standard,3,No,UPI,3,Not Returned,16,Monthly,2024,2,February,2024-02,Q1,Friday,25-34,False,False,True,False,2083.0,True,True
TXN502285,CUST000100,2024-04-05,22,Female,Kochi,Online,Meesho,Footwear,Formal Shoes,Hush Puppies,Navy,10,2,11098,1,Standard Day,40,Express,1,No,Debit Card,4,Not Returned,0,Rarely,2024,4,April,2024-04,Q2,Friday,18-24,False,False,True,False,5549.0,True,True
TXN502286,CUST002929,2024-12-12,42,Male,Gurgaon,Offline,In-Store Purchase,Footwear,Boots,Max,Black,7,2,3712,2,Standard Day,0,N/A (Offline),0,No,Credit Card,3,Not Returned,1,Quarterly,2024,12,December,2024-12,Q4,Thursday,35-44,False,False,False,False,1856.0,True,False
TXN502287,CUST000852,2024-04-25,58,Male,Gurgaon,Online,Meesho,Footwear,Slippers,Max,Brown,11,3,1417,7,Standard Day,0,Standard,3,Yes,Debit Card,3,Not Returned,4,Quarterly,2024,4,April,2024-04,Q2,Thursday,55-64,False,True,True,False,472.3333333333333,True,False
TXN502288,CUST001132,2024-05-01,30,Female,Jaipur,Offline,In-Store Purchase,Footwear,Sneakers,Puma,Brown,11,1,3659,8,Standard Day,0,N/A (Offline),0,No,Cash,3,Not Returned,29,Weekly,2024,5,May,2024-05,Q2,Wednesday,25-34,False,False,False,False,3659.0,True,False
TXN502289,CUST003476,2024-07-06,42,Male,Pune,Offline,In-Store Purchase,Footwear,Sneakers,Puma,Olive,10,3,44347,2,Standard Day,0,N/A (Offline),0,Yes,Cash,3,Not Returned,21,Fortnightly,2024,7,July,2024-07,Q3,Saturday,35-44,False,True,False,False,14782.333333333334,True,False
TXN502290,CUST002422,2024-07-05,42,Male,Kochi,Offline,In-Store Purchase,Clothing,T-shirt,Puma,Brown,XL,1,1772,3,Standard Day,0,N/A (Offline),0,No,Credit Card,5,Returned,3,Quarterly,2024,7,July,2024-07,Q3,Friday,35-44,True,False,False,False,1772.0,True,False
TXN502291,CUST003461,2023-11-19,45,Male,Surat,Online,Amazon,Clothing,Jacket,Adidas,Grey,L,1,8932,3,Standard Day,0,Express,1,Yes,Debit Card,4,Not Returned,4,Quarterly,2023,11,November,2023-11,Q4,Sunday,45-54,False,True,True,False,8932.0,True,False
TXN502292,CUST002352,2024-05-15,34,Female,Surat,Offline,In-Store Purchase,Accessories,Socks,Wildcraft,Grey,S,1,127,2,Standard Day,0,N/A (Offline),0,Yes,UPI,3,Not Returned,1,Rarely,2024,5,May,2024-05,Q2,Wednesday,25-34,False,True,False,False,127.0,True,False
TXN502293,CUST001062,2023-09-05,23,Female,Kochi,Online,Ajio,Clothing,Shorts,HRX,Brown,XXL,1,633,14,Standard Day,40,Express,2,No,Net Banking,3,Not Returned,7,Monthly,2023,9,September,2023-09,Q3,Tuesday,18-24,False,False,True,False,633.0,True,True
TXN502294,CUST002841,2023-10-20,24,Male,Ahmedabad,Online,Meesho,Clothing,T-shirt,Allen Solly,Brown,S,1,821,0,Standard Day,99,Express,2,No,Debit Card,4,Not Returned,30,Weekly,2023,10,October,2023-10,Q4,Friday,18-24,False,False,True,False,821.0,False,True
TXN502295,CUST002889,2024-07-25,52,Male,Noida,Online,Amazon,Clothing,Kurta,FabIndia,Navy,S,1,2451,2,Standard Day,0,Express,2,Yes,Credit Card,4,Not Returned,41,Weekly,2024,7,July,2024-07,Q3,Thursday,45-54,False,True,True,False,2451.0,True,False
TXN502296,CUST002075,2024-09-04,28,Male,Bangalore,Online,Myntra,Footwear,Running Shoes,Nike,Brown,10,1,15914,1,Standard Day,0,Express,1,No,UPI,5,Not Returned,0,Rarely,2024,9,September,2024-09,Q3,Wednesday,25-34,False,False,True,False,15914.0,True,False
TXN502297,CUST002379,2023-04-07,56,Female,Noida,Online,Meesho,Accessories,Wallet,Fastrack,Green,Free Size,2,3108,15,Standard Day,40,Standard,4,No,Credit Card,2,Not Returned,5,Quarterly,2023,4,April,2023-04,Q2,Friday,55-64,False,False,True,False,1554.0,True,True
TXN502298,CUST000541,2023-01-25,63,Male,Chandigarh,Online,Ajio,Clothing,Hoodie,Adidas,Blue,XL,1,5592,14,Standard Day,0,Express,2,Yes,Credit Card,5,Not Returned,4,Quarterly,2023,1,January,2023-01,Q1,Wednesday,55-64,False,True,True,False,5592.0,True,False
TXN502299,CUST000867,2023-03-10,46,Female,Chandigarh,Offline,In-Store Purchase,Clothing,Shorts,Levis,Blue,XXL,1,864,8,Standard Day,0,N/A (Offline),0,No,Cash,3,Not Returned,21,Fortnightly,2023,3,March,2023-03,Q1,Friday,45-54,False,False,False,False,864.0,True,False
TXN502300,CUST001800,2024-11-18,28,Male,Kochi,Online,Nykaa,Footwear,Sneakers,Puma,Black,6,1,12953,8,Standard Day,0,Standard,7,No,Cash on Delivery,4,Not Returned,1,Rarely,2024,11,November,2024-11,Q4,Monday,25-34,False,False,True,False,12953.0,True,False
TXN502301,CUST002751,2024-06-30,44,Male,Noida,Online,Meesho,Clothing,Kurta,Biba,Beige,L,3,3642,10,Standard Day,0,Standard,3,No,Debit Card,4,Not Returned,15,Fortnightly,2024,6,June,2024-06,Q2,Sunday,35-44,False,False,True,False,1214.0,True,False
TXN502302,CUST001316,2024-04-25,24,Male,Chandigarh,Online,Meesho,Footwear,Sandals,Hush Puppies,Grey,9,4,7581,4,Standard Day,40,Standard,7,No,Debit Card,2,Returned,1,Rarely,2024,4,April,2024-04,Q2,Thursday,18-24,True,False,True,False,1895.25,True,True
TXN502303,CUST002174,2024-12-25,54,Male,Indore,Online,Meesho,Accessories,Wallet,Fastrack,Beige,Free Size,1,707,12,Standard Day,40,Standard,7,No,Cash on Delivery,2,Returned,12,Fortnightly,2024,12,December,2024-12,Q4,Wednesday,45-54,True,False,True,False,707.0,True,True
TXN502304,CUST000946,2023-12-24,21,Male,Mumbai,Online,Flipkart,Clothing,Jacket,Nike,Black,L,1,3520,2,Standard Day,0,Standard,6,Yes,UPI,2,Returned,34,Weekly,2023,12,December,2023-12,Q4,Sunday,18-24,True,True,True,False,3520.0,True,False
TXN502305,CUST001037,2024-10-20,51,Male,Chandigarh,Online,Meesho,Clothing,Saree,Biba,Olive,L,2,10145,15,Standard Day,0,Standard,6,No,Credit Card,2,Returned,0,Rarely,2024,10,October,2024-10,Q4,Sunday,45-54,True,False,True,False,5072.5,True,False
TXN502306,CUST002953,2023-08-08,49,Male,Chennai,Online,Amazon,Footwear,Boots,Bata,Olive,6,1,3554,11,Standard Day,40,Same Day,0,No,Wallet,4,Not Returned,30,Fortnightly,2023,8,August,2023-08,Q3,Tuesday,45-54,False,False,True,False,3554.0,True,True
TXN502307,CUST001184,2023-11-25,38,Female,Jaipur,Online,Myntra,Footwear,Boots,Max,Beige,6,3,6159,1,Standard Day,60,Standard,6,No,Credit Card,2,Not Returned,4,Quarterly,2023,11,November,2023-11,Q4,Saturday,35-44,False,False,True,False,2053.0,True,True
TXN502308,CUST002050,2024-12-18,54,Male,Patna,Online,Ajio,Clothing,Jacket,HRX,Olive,L,1,2369,11,Standard Day,0,Standard,7,No,Debit Card,3,Not Returned,0,Rarely,2024,12,December,2024-12,Q4,Wednesday,45-54,False,False,True,False,2369.0,True,False
TXN502309,CUST000205,2023-01-30,49,Other,Patna,Online,Meesho,Footwear,Sandals,Max,Brown,6,1,552,14,Republic Day Sale,40,Express,1,No,UPI,3,Not Returned,2,Quarterly,2023,1,January,2023-01,Q1,Monday,45-54,False,False,True,True,552.0,True,True
TXN502310,CUST002505,2024-03-29,42,Other,Patna,Online,Amazon,Clothing,T-shirt,Adidas,Black,XXL,1,1676,15,Standard Day,99,Same Day,0,No,Cash on Delivery,4,Not Returned,44,Weekly,2024,3,March,2024-03,Q1,Friday,35-44,False,False,True,False,1676.0,True,True
TXN502311,CUST000869,2023-01-02,52,Male,Noida,Online,Amazon,Footwear,Sneakers,Nike,Olive,11,1,9182,8,Standard Day,0,Standard,3,No,Credit Card,4,Not Returned,15,Fortnightly,2023,1,January,2023-01,Q1,Monday,45-54,False,False,True,False,9182.0,True,False
TXN502312,CUST000483,2023-04-10,34,Female,Patna,Online,Meesho,Clothing,Kurta,FabIndia,Red,XS,2,2150,10,Standard Day,0,Express,2,No,UPI,4,Not Returned,61,Weekly,2023,4,April,2023-04,Q2,Monday,25-34,False,False,True,False,1075.0,True,False
TXN502313,CUST002267,2023-07-02,57,Female,Bhubaneswar,Online,Nykaa,Clothing,Jeans,H&M,Olive,XL,2,2618,9,Standard Day,60,Same Day,0,No,Cash on Delivery,5,Not Returned,57,Weekly,2023,7,July,2023-07,Q3,Sunday,55-64,False,False,True,False,1309.0,True,True
TXN502314,CUST002776,2023-12-21,18,Female,Noida,Online,Meesho,Clothing,T-shirt,H&M,Grey,XXL,1,874,10,Standard Day,0,Standard,4,Yes,UPI,4,Not Returned,2,Quarterly,2023,12,December,2023-12,Q4,Thursday,18-24,False,True,True,False,874.0,True,False
TXN502315,CUST000871,2023-10-27,19,Female,Visakhapatnam,Online,Amazon,Accessories,Backpack,Tommy Hilfiger,Black,Free Size,1,3282,46,Diwali Sale,0,Same Day,0,No,UPI,3,Returned,3,Quarterly,2023,10,October,2023-10,Q4,Friday,18-24,True,False,True,True,3282.0,True,False
TXN502316,CUST003375,2023-06-29,63,Male,Noida,Online,Myntra,Clothing,Kurta,Biba,White,XXL,1,2922,1,Standard Day,0,Express,1,Yes,Debit Card,5,Not Returned,12,Monthly,2023,6,June,2023-06,Q2,Thursday,55-64,False,True,True,False,2922.0,True,False
TXN502317,CUST003129,2024-01-12,21,Female,Chennai,Online,Flipkart,Footwear,Running Shoes,Puma,Red,6,1,3232,5,Standard Day,0,Standard,7,Yes,Cash on Delivery,2,Not Returned,34,Weekly,2024,1,January,2024-01,Q1,Friday,18-24,False,True,True,False,3232.0,True,False
TXN502318,CUST001133,2023-04-30,32,Female,Visakhapatnam,Online,Ajio,Clothing,T-shirt,Adidas,White,XL,3,5904,9,Standard Day,40,Express,1,Yes,UPI,5,Not Returned,15,Fortnightly,2023,4,April,2023-04,Q2,Sunday,25-34,False,True,True,False,1968.0,True,True
TXN502319,CUST001331,2023-03-06,18,Male,Bangalore,Offline,In-Store Purchase,Footwear,Boots,Max,Blue,10,1,1577,9,Standard Day,0,N/A (Offline),0,No,Cash,3,Not Returned,3,Quarterly,2023,3,March,2023-03,Q1,Monday,18-24,False,False,False,False,1577.0,True,False
TXN502320,CUST000151,2024-03-05,50,Male,Kochi,Offline,In-Store Purchase,Clothing,Shirt,Allen Solly,White,S,1,2522,8,Standard Day,0,N/A (Offline),0,No,UPI,4,Not Returned,2,Quarterly,2024,3,March,2024-03,Q1,Tuesday,45-54,False,False,False,False,2522.0,True,False
TXN502321,CUST001334,2024-11-14,21,Male,Hyderabad,Offline,In-Store Purchase,Footwear,Running Shoes,Puma,Red,8,1,17284,23,In-Store Festival Offer,0,N/A (Offline),0,Yes,Debit Card,4,Not Returned,13,Monthly,2024,11,November,2024-11,Q4,Thursday,18-24,False,True,False,True,17284.0,True,False
TXN502322,CUST000581,2024-08-14,28,Male,Noida,Online,Meesho,Footwear,Slippers,Hush Puppies,Grey,6,1,941,8,Standard Day,0,Standard,3,No,UPI,4,Not Returned,34,Fortnightly,2024,8,August,2024-08,Q3,Wednesday,25-34,False,False,True,False,941.0,True,False
TXN502323,CUST002971,2024-03-28,42,Female,Visakhapatnam,Online,Myntra,Footwear,Heels,Zara,Red,7,1,2962,15,Standard Day,60,Standard,4,No,Debit Card,4,Not Returned,42,Weekly,2024,3,March,2024-03,Q1,Thursday,35-44,False,False,True,False,2962.0,True,True
TXN502324,CUST001357,2024-08-18,45,Male,Chandigarh,Online,Nykaa,Clothing,Jeans,Levis,Black,L,1,1618,3,Standard Day,60,Express,1,No,Net Banking,4,Not Returned,5,Quarterly,2024,8,August,2024-08,Q3,Sunday,45-54,False,False,True,False,1618.0,True,True
TXN502325,CUST003406,2024-04-28,56,Male,Pune,Offline,In-Store Purchase,Footwear,Sneakers,Adidas,Black,11,1,15592,2,Standard Day,0,N/A (Offline),0,No,Debit Card,4,Not Returned,11,Fortnightly,2024,4,April,2024-04,Q2,Sunday,55-64,False,False,False,False,15592.0,True,False
TXN502326,CUST002550,2023-12-02,54,Male,Indore,Online,Meesho,Clothing,Hoodie,Nike,Red,XXL,1,2651,14,Standard Day,60,Standard,6,No,Credit Card,3,Returned,5,Quarterly,2023,12,December,2023-12,Q4,Saturday,45-54,True,False,True,False,2651.0,True,True
TXN502327,CUST000350,2024-09-17,23,Female,Jaipur,Online,Meesho,Clothing,Kurta,Biba,Beige,XL,1,1008,13,Standard Day,0,Standard,3,Yes,UPI,3,Not Returned,0,Rarely,2024,9,September,2024-09,Q3,Tuesday,18-24,False,True,True,False,1008.0,True,False
TXN502328,CUST002604,2023-04-24,19,Male,Bangalore,Offline,In-Store Purchase,Clothing,Jeans,Levis,Navy,S,4,4878,1,Standard Day,0,N/A (Offline),0,No,Cash,4,Not Returned,4,Quarterly,2023,4,April,2023-04,Q2,Monday,18-24,False,False,False,False,1219.5,True,False
TXN502329,CUST002393,2023-03-28,36,Male,Chennai,Online,Meesho,Accessories,Backpack,Levis,Navy,Free Size,1,4470,3,Standard Day,0,Standard,3,Yes,Debit Card,4,Returned,6,Quarterly,2023,3,March,2023-03,Q1,Tuesday,35-44,True,True,True,False,4470.0,True,False
TXN502330,CUST002349,2024-09-11,52,Male,Bhubaneswar,Online,Flipkart,Clothing,T-shirt,Levis,Brown,L,1,529,4,Standard Day,0,Same Day,0,No,Credit Card,3,Not Returned,1,Rarely,2024,9,September,2024-09,Q3,Wednesday,45-54,False,False,True,False,529.0,True,False
TXN502331,CUST003189,2023-08-28,62,Female,Pune,Offline,In-Store Purchase,Clothing,T-shirt,Puma,White,S,2,2448,10,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,3,Quarterly,2023,8,August,2023-08,Q3,Monday,55-64,False,False,False,True,1224.0,True,False
TXN502332,CUST001566,2023-12-17,56,Male,Indore,Online,Meesho,Clothing,Saree,FabIndia,Brown,XXL,1,9875,14,Standard Day,0,Standard,5,Yes,Debit Card,3,Returned,18,Fortnightly,2023,12,December,2023-12,Q4,Sunday,55-64,True,True,True,False,9875.0,True,False
TXN502333,CUST002999,2024-05-03,18,Male,Surat,Offline,In-Store Purchase,Footwear,Running Shoes,Puma,Blue,8,3,11534,6,Standard Day,0,N/A (Offline),0,No,Cash,3,Not Returned,48,Weekly,2024,5,May,2024-05,Q2,Friday,18-24,False,False,False,False,3844.6666666666665,True,False
TXN502334,CUST002853,2024-04-18,26,Female,Bhubaneswar,Offline,In-Store Purchase,Clothing,Kurta,Max,Green,XL,2,958,8,Standard Day,0,N/A (Offline),0,Yes,UPI,3,Not Returned,20,Fortnightly,2024,4,April,2024-04,Q2,Thursday,25-34,False,True,False,False,479.0,True,False
TXN502335,CUST000533,2023-04-02,46,Male,Bhubaneswar,Online,Flipkart,Footwear,Sneakers,HRX,Red,10,1,2415,5,Standard Day,0,Express,1,No,UPI,3,Not Returned,59,Weekly,2023,4,April,2023-04,Q2,Sunday,45-54,False,False,True,False,2415.0,True,False
TXN502336,CUST002999,2023-11-04,18,Male,Surat,Offline,In-Store Purchase,Clothing,Saree,Max,Green,M,1,4359,21,In-Store Festival Offer,0,N/A (Offline),0,No,Debit Card,3,Not Returned,45,Weekly,2023,11,November,2023-11,Q4,Saturday,18-24,False,False,False,True,4359.0,True,False
TXN502337,CUST000609,2024-04-20,42,Male,Noida,Online,Ajio,Accessories,Cap,Wildcraft,Beige,S,1,429,1,Standard Day,40,Standard,5,No,UPI,3,Not Returned,21,Fortnightly,2024,4,April,2024-04,Q2,Saturday,35-44,False,False,True,False,429.0,True,True
TXN502338,CUST003311,2024-11-13,43,Female,Kolkata,Online,Nykaa,Footwear,Running Shoes,Adidas,Green,9,1,8792,11,Standard Day,60,Same Day,0,No,Credit Card,4,Returned,0,Rarely,2024,11,November,2024-11,Q4,Wednesday,35-44,True,False,True,False,8792.0,True,True
TXN502339,CUST001448,2024-03-14,34,Female,Patna,Online,Myntra,Clothing,Saree,Biba,Black,L,2,5207,6,Standard Day,40,Standard,7,Yes,Debit Card,2,Returned,66,Weekly,2024,3,March,2024-03,Q1,Thursday,25-34,True,True,True,False,2603.5,True,True
TXN502340,CUST001349,2023-12-18,52,Female,Bangalore,Offline,In-Store Purchase,Accessories,Belt,Fastrack,Green,M,1,264,6,Standard Day,0,N/A (Offline),0,No,UPI,3,Not Returned,8,Monthly,2023,12,December,2023-12,Q4,Monday,45-54,False,False,False,False,264.0,True,False
